id,评论,打分,时间
17718207098,这款电动车帽子颜值爆表，加上&lsquo;竹蜻蜓&rsquo;，瞬间高大上了，骑起来转得很快，材质也比较好，质感比较强，没啥异味，头上还有透气孔，骑着还是挺舒服的！值得推荐购买！,5,2022-06-30 12:27:45
17656755687,此用户未填写评价内容,5,2022-06-18 21:54:51
18800725103,非常不错的头盔，做工精细，精致，手感超级好看的那种，不错不错。值得推荐一下哦！,5,2023-02-18 19:24:33
19026621380,东西很不错，带上很舒服，看上去比较有质感，镜子安装也比较简易，有3C标志，同类产品算是非常物美价廉了，京东，继续加油?,5,2023-04-16 12:07:13
18472281058,很不错的头盔?，已经第二次购买了，质量没得说，冬天套一个棉帽子没有问题，而且质量没得说，非常的好，太棒了，给我弟弟也买一个 快递到货，质量很好，戴头上不会很重，很合适，送的赠品也不错，防晒太阳板可以自由安装，头部有透气孔，很人性化，很不错，值得推荐购买,5,2022-12-03 23:30:07
18077250376,"快递比较快速、准时，收到产品时没有任何损坏。
产品外形比较新颖、时尚，并不是全盔，所以比较适合夏天，不会觉得包裹得太大、太紧，导致太热，不会。大小尺寸还是比较适中。
不会全盔不影响到安全性，还是非常安全的。
这个颜色不是非常光亮，也比较好看。
镜面非常清晰。
以后会继续购买。",5,2022-09-18 01:06:48
16310078086,"1，物流发货很快，当天买，第二天就收到了，不错哦！
2，京东618活动，优惠多多，非常实惠。
3，一次性入手两个，情侣款，结实耐用。",5,2021-09-15 22:24:46
17529869200,很好，有坏的卖家也补发了,5,2022-05-23 22:49:01
15785514751,轻便结实，内衬柔软可调，佩戴舒适，夏天戴很舒服。,5,2021-06-09 21:23:16
17771144091,"包装还可以，送来也没什么磕损；
总体与描述相符，外观还不错蛮好看
材质还是比较结实的，日常使用应该没什么问题，这个价格也算很实惠了",4,2022-07-12 22:28:47
15784090267,商家发货迅速，物流快捷。头盔收到后试戴了一会儿，感觉挺好，非常满意；没想到如此便宜的价格就能买到心怡的宝贝，大赞并全五分好评奉上，顺祝商祺快乐！非常满意，头盔很轻，赠送了很多配件，很实用。还有头灯，这样晚上出去就比较安全了。蛮好看的，价廉物美。价格实惠，质量不错，调节很方便，戴上它骑行有保障多了。,5,2021-06-09 16:03:44
17638631732,质量不错，非常好！,5,2022-06-15 17:16:44
17567845474,"质量杠杠的，款式好看，外壳坚硬，还是品牌的，值得够买宝贝挺好，美观大方实用，还挺结实，喜欢颜色漂亮的，质保也没得说，安全系很高，质量很好也不差，镜片很清晰，卡扣很紧不会掉又好安装,没有毛刺客服耐心解答，头盔安全舒适！这个头盔很不错，戴起来大小很舒服舒适，外观又很酷炫，设计很不错防风镜也是非常的清晰，不会影响视线，赞一个！骑车带上头盔更安全了，也不怕灰尘吹进眼睛里，骑车必须带头盔，安全保护，服务好，和描述相符，物美价廉。",5,2022-06-01 18:07:23
17681564526,第二次购买，戴起来很舒服，上方有可调进风口，很凉快。,5,2022-06-22 20:30:09
17812745045,这价格全是买了个好头盔，后面还有反射板，增加了夜间开车的安全性。,5,2022-07-22 18:48:11
16674115264,物流好给力，物品收到了包装完好无缺，打开见到了实物很前卫美观，还带后面反光板，这个应该给个赞。整体也结实，价格算合理。很满意的一次网购。,5,2021-11-17 19:30:36
18145121567,?从没想过这么实惠的价格，?能买到这么好的宝贝，?性价比非常高，我很喜欢哦?,5,2022-10-01 02:59:56
17829541991,为了自身的安全，骑摩托车或者电动车，一定要戴头盔！一下买了三个，家人都有头盔戴了，还是3C认证的，戴着舒服，看着也很坚固。,5,2022-07-26 16:06:58
16290873589,产品看着不错，就是通风口小点。,5,2021-09-12 07:46:59
18352040040,这个价格来说，这款电动车头盔非常不错了。做工质量还不错，颜值也非常高，带着舒适度也可以。这样交警叔叔看到不会再拦下了，自己也安全了。,5,2022-11-08 16:29:08
18104209350,在网上找了很久，最终确定了买这家收到东西之后，感觉很惊喜，颜色很喜欢，而且很有质感，从质量上来说手感很棒，配合自己的小电瓶车能量十足，非常的不错,5,2022-09-23 07:09:30
17728330639,刚收到货，就迫不及待打开看一下，外观很好看，带起来也舒服，沃野的很,5,2022-07-02 17:49:15
17564336945,头盔收到了，质量很不错，还有赠品，老婆很喜欢,5,2022-05-31 23:05:06
17820883980,买了两个，都很不错，就是购买的时候没有关注还有其他颜色，女生建议买个米白色的好看，黑色是酷酷的感觉，也不错，5颗星！！！,5,2022-07-24 19:08:46
16399892806,头盔很满意，很好很好。,5,2021-10-02 14:17:00
17819386506,快递快，包装不错，质量可以，穿起来挺舒适，就是颜色差了点。,5,2022-07-24 13:06:54
17730388448,头盔质量真的特别好，戴着大小很合适，现在天气凉了，戴上这个上下班也不怕冷了，头盔很结实，下面有围脖，很暖和，风也不会吹进去，很喜欢，重点是很防风，戴着不闷气，镜面也很清晰，做工也精致，物美价廉呀，实体店几十块钱根本买不到这种，内衬也很厚实，保暖，卖家态度也很好，好评，后续会持续再来追,5,2022-07-03 09:18:06
19060113262,"质量非常好，与卖家描述得
完全一致，，非常满意，真的很喜欢，完全超出期望值，发货速慶非常快，包装非常
仔细、严实，物流公司服务
态度很好，速慶很快，很满意的一次购物。",5,2023-04-27 10:12:38
18197242486,总体感觉还行满足日常生活使用，整体做工质感还可以，面罩安装方便，内里可以拆卸，头盔个人觉得内部尺寸会偏大一些，包裹感不是很好，有点宽松。,5,2022-10-11 18:16:18
17954063633,不会收到后使用了一段时间这个头盔，质量是可以的，有3c认证的标识，透气性也比较好，稍微有一点重，但是出于安全考虑，还是有必要使用这种头盔的质量还可以。,5,2022-08-23 20:41:47
17712251927,米白色很好看，赠送了小风车很拉风，安装也方便,5,2022-06-29 05:35:48
15937406299,"搜索很多头盔，搜到此款头盔时很满意。大小可以调节，在保护安全的前提下，颜值也很高！
  防晒镜片，头盔后面还有反光板，有灯光照射是会反光。
 挺满意的！",5,2021-07-06 22:45:13
18809448837,很不错，质量不错不错不错,5,2023-02-20 16:55:54
17816770392,被交警叫住一次。。。。决定买头盔。。,5,2022-07-23 18:45:33
17528739039,半盔和全盔对比下，面罩挺大的，足够挡住脸部，还可以。,5,2022-05-23 18:03:38
16599438554,真不错，快递很给力特别快特别快而且直接上楼，头盔很漂亮特别好看，孩提很喜欢，而且一点也不重带着很舒服很不错的一次购物会推荐给朋友。,5,2021-11-08 14:32:52
16123311011,很不错，结实耐用，做工精细，物有所值，还会继续光顾,5,2021-08-12 13:09:19
17916156534,618活动期间买了这个品牌的头盔，是国家3C认证产品，对比一下其他头盔在评价销量价格综合考虑后选择了此款产品，做工精细，放在车筐里出门携带提高安全性,5,2022-08-15 16:21:21
15829711897,货已收到，包装很好，商家合作愉快，快递员菜鸟服务好。,5,2021-06-18 21:17:35
16863187263,很帅气，性价比真高，被交警罚了30块，乖乖来买个头盔，就是买的有点晚了，冬天戴头盔贼影响发型，，买个性价比高的就可以啦,5,2021-12-23 19:27:21
17969848367,质量很好，很愉快的一次购物，冬天还会再买一个,5,2022-08-26 21:57:37
17694228585,质量很好！戴头上压头感觉还行。价格便宜！,5,2022-06-25 11:25:15
19034532324,质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。,5,2023-04-19 00:14:08
16241347356,头盔非常满意，做工精细，护目镜很轻松就安装好了，还有就是是整体细节很不错，反光灯，扣绳都很贴切，十分放心。颜色不是纯白，有点泛黄，不过很喜欢。,5,2021-09-02 21:23:55
18228744620,比较坚固，大人戴上还是比较合适。不过要吐槽的是下巴位置的保护套不能很好的刚好保护下巴，有点偏，而且不能调整到中间，有点点不舒服。,5,2022-10-17 23:20:13
17893529336,设计好，做工好，造型很酷，戴着舒服，超赞！?,5,2022-08-10 08:48:27
17658061289,质感不错，很凉快，价格很便宜，防太阳晒，,5,2022-06-19 06:47:44
16619984266,这个头盔很轻盈，带着一点也不勒，而且可以调大小，带着透气孔夏天也不是很热，后面还有反光条晚上骑行也安全，，价格还实惠值得推荐,5,2021-11-11 15:45:20
18010087392,质量很好，戴上正好，颜色也是我喜欢的，,5,2022-09-03 20:20:41
17876914750,包装很好，没有破损，质量很不错，3c的果然结实很多，虽然戴起来有点重，但是安全第一。戴上也挺舒适的，有透风眼凉快很多，女儿说戴起来很酷。,5,2022-08-06 00:19:41
16425754253,最近我们这里在严查头盔，就想着买个，在京东打开正好有个红包看上这款还不错，很轻，后面还带反光条，冬天用很好下班每次都黑了，还有透气孔,5,2021-10-07 11:46:24
19060733876,戴着舒适，安全透气不闷热，前面镜片有两种一个透明，一个茶色，很暖心！而且样式也很漂亮！值得推荐！,5,2023-04-27 13:41:06
15830117769,真的不错诶，头盔表面是磨砂，很有质感，后面还有反光条和透气孔，面罩的阻尼也很合适，款式也很好看，关键价格还不高，值得购买。我媳妇有点担心强度和保护面的问题，但愿都没问题,5,2021-06-18 22:20:15
18266625057,这个帽子还挺不错，挺喜欢的，感觉质量也挺好的，小孩特别喜欢，好几个晚上都拿来戴着玩，静看以后使用情况验证后需要了再回买一些。,5,2022-10-23 17:55:05
17708744445,这款头盔的质量还不错，看起来也挺扎实的，黑色哑光的颜色看起来还挺精致的，骑车戴着还有空气流通，头盔也不是多重，就是有一点味道，塑料的味道，整体还可以，物美价廉,5,2022-06-28 11:45:09
17695611469,样式好看时尚，做工精细，戴着舒服?，重点是安全系数一下子提升了，我非常喜欢。从今年五月开始，我区开始要求电动自行车挂牌照，驾驶员戴头盔。是城市文明的标志。,5,2022-06-25 16:28:49
17980408108,大小合适，美观大方，很喜欢。,5,2022-08-29 06:55:42
17855207547,商家发货速度非常快 商品包装完整没有任何损坏 帽子看着不错 拿在手上有分量 看着是3C认证买的 但是拿到没有看到标志 即便没有 这个价格买到也值了,5,2022-07-31 21:53:28
18233118486,宝贝已经使用一段时间了，不小心还在地上摔了几次，不过质量还可以，颜值也不错，中国红，是我想要的宝贝，给好评，祝老板生意兴荣。,5,2022-10-18 19:51:41
17542504135,样子不错，磨砂黑挺有质感，质量很好，价格也不贵，男女戴着都好看,5,2022-05-26 18:36:26
18978765750,宝贝收到，物流很快，描述相符，比较满意，好评，推荐,5,2023-04-02 19:54:48
17957694581,比较便宜，这个普通款比较便宜。需要求没那么高，所需要求没那么高，所以就这款性价比较高性价比较高，物美价廉，推荐购买，物美价廉推荐购买，而且快递很快，快递很快。,5,2022-08-24 14:59:04
18045346584,新规定出来了，交警查的更加严格了，也是对自己的安全考虑，所以买了这个头盔，质量很好，外观时尚，带了大小合适，帅气，加上竹蜻蜓，更萌了。,5,2022-09-10 23:13:12
18045350907,给老婆买的，发货很快，包装很完整，质量很好，带着大小合适，外观时尚，加上竹蜻蜓，又好看又萌，老婆很喜欢，开车都带着她，希望越来越好。,5,2022-09-10 23:15:09
17736159895,帽子质量挺好的，一次买了两个。,5,2022-07-04 13:46:51
17917024227,头盔质量很好，物美价廉，颜色也好看，一次买了两个，这个价钱能买到这样的头盔值了,5,2022-08-15 20:18:50
15821567769,不错不错 基本上戴上不用怕太阳照眼睛了 戴起来也不闷 而且没有哪些好评返现一些有的没的 好评,5,2021-06-17 15:37:07
18919530248,"东西质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物，五星好评推荐购买",5,2023-03-20 08:17:15
17986394059,同款头盔，买2个.一个好，一个不好，客服解释说生产过程无法避免的，搞笑。,5,2022-08-30 11:05:21
19002270060,头盔有一定的重量，质量还可以，满意,5,2023-04-08 18:10:49
16001644351,买了这款头盔，特意用了一段时间再来评价，说实话，这款头盔比起以前的头盔好太多，首先头盔戴起来特别舒服，而且可以防雨防晒，一次满意的购物,5,2021-07-18 12:35:06
17454474164,塑料垃圾。不透气，划痕多。同价位，这家差太多。退货，客服不理！,5,2022-05-06 13:50:21
19057793973,质量好，透明看得清楚，头盔带得舒服，透气，美观。,5,2023-04-26 13:21:45
18549251055,货真价实，高颜值，高品质，一分钱一分货，材质外观和质量一看就很上档次，非常喜欢???????????是正品，信赖商家，宝贝质感很好，价格也适中，无限回购！,5,2022-12-16 18:30:41
17910429036,料厚结实，做工很好，前有通风孔，夏天骑车时打开很凉快，后面有闪光灯，更安全,5,2022-08-14 10:58:45
18897064843,宝贝收到了很满意，头盔质量很好戴着很合适很好看，手感也不错。,5,2023-03-14 11:12:56
15670850988,非常的不错，戴着大小合适，物美价廉，物流速度，总之很赞！,5,2021-05-14 11:47:58
17736050009,挺重的，和摩托头盔有一拼，厚实，内圈黑色也是一层硬质的东西，带有反光条，夜间应该更安全，包装有点简单，就一个纸盒子，没有填充物，店家也不怕挤坏了,5,2022-07-04 13:21:49
17580788416,头盔收到了，劝各位谨慎下单，我是无语了，黑的他能给你说成白的，反正他都有理就是了。谨慎踩雷啊,5,2022-06-04 12:20:35
17854201985,第二次购买了，质量很好，非常值得购买,5,2022-07-31 18:09:51
15795820961,不得不说这是一个挑不出毛病的产品，虽然做工没那么精细，但是边角处理的很好，不会划手，下巴那处理的非常好，不勒脖子，里面比外面要做实，给个赞,5,2021-06-12 09:02:00
17637120542,非常好美观，结实，回头率超高,5,2022-06-15 11:35:53
18594773443,发货快，包装严实，商品质量非常好，比专柜便宜很多，客服服务态度也特别好，好评这个颜色很喜欢，摸起来质感不错，百搭～包装也很大气，用来送人的话也是不错的选择,5,2022-12-23 15:22:18
16273211439,很好，物流很快，东西很给力，性价比很高！好！非常好！质量好，和实体店一样，颜色正，是我喜欢的宝贝收到咯??，真的很棒呀！?质量真是没话说，非常满意！?开心开心?感觉实物比图片更好看，价格和质量成正比，这次购物非常满意，喜欢的宝宝赶紧下手,5,2021-09-08 22:52:18
17903575174,带上舒服，颜色也好看，很喜欢。,5,2022-08-12 19:12:29
18345924381,收到后立马试戴，非常满意，大小合适，安全舒适！,5,2022-11-07 14:23:24
18808427668,做工精良，质量不错！款式也好看，值得购买！,5,2023-02-20 12:50:41
19018218189,头盔收到了，颜色很喜欢，质量很过关！,5,2023-04-13 12:25:11
17842180778,质量很好，很硬，物流速度也快，建议购买！还有一个竹蜻蜓的小赠品，很萌很可爱！京东一如既往值得信赖！感觉这个比我以前买的同价位的质量要好,5,2022-07-29 05:42:44
16099152320,不错?看起来棒棒的，快递也很快&hellip;&hellip;,5,2021-08-06 16:27:50
17808942910,物流很速度，包装挺好，对比了好几个款式才决定好了这个，性价比很不错，特用了一周来评价的，使用也起来很满意，不错的一次网上购物体验，点赞！,5,2022-07-21 21:02:07
15787142323,款式不错，设计的可以，安全性怎么样还不知道，头盔内的东西可以拆下来，方便清洗，头盔上面还有透气孔打开之后还挺凉快的，不错，这个价位对的起了。满意！,5,2021-06-10 09:12:44
16056743528,头盔挺不错，就是夏天太热了，实在不适合戴头盔，如果不是市区查一盔一带，我是肯定不会戴这个玩意儿的，压的发型都没了，重重的，害  ！！！,5,2021-07-29 21:51:45
18956083524,物流很快，包装完好，款式很好，材料厚实，挡风清晰！,5,2023-03-29 08:25:22
17853296843,帽子质量非常好，商家发货快，五星,5,2022-07-31 15:12:23
19027965611,整体很满意，就是尺寸稍微有点小，感觉有点紧，其余的很好，而且细节做的也不错，先试用。,5,2023-04-16 20:02:16
18455264688,头盔太小了，带进去很紧，夏天都得贵里面都是泡沫不值，这个价,5,2022-11-29 16:25:52
19016252151,头盔质量不错，颜色很好看,5,2023-04-12 18:11:03
19040707124,这款头盔比实体超市里的性价比高，大小尺码，和设计制造都很合理，带上不会来回的晃，如果能把束带完善一下，那就更好了，一下就能固定到合适的位置。,5,2023-04-21 08:09:48
18337243631,用了一段时间，大小合适，重量适中，整体还不错。戴起来很酷。。。,5,2022-11-05 22:02:30
18932974225,"还不错，头盔质量比买车送的好多了，不愧是3c认证的。
不过呢，这个头盔有点重，质量不错。",5,2023-03-23 13:24:59
18951806689,物超所值，非常满意，期间有点小插曲，店家细致周到的服务让人很感动，祝生意兴隆，还会再来,5,2023-03-28 10:24:14
17982354286,此用户未填写评价内容,5,2022-08-29 14:38:37
17495608318,货品质量还可以，戴上头都舒服，物流都快，还满意。,5,2022-05-15 19:12:27
18978704177,宝贝收到了，太惊喜了，质量非常好，性价比很高，真是出乎我的意料！不得不赞，质量真的好，包装物流也不错。真心喜欢，入手后不会让你后悔的！,5,2023-04-02 19:33:30
16155831687,顺丰快递就是快，16号下午下的单，18号早上就收到了。质量超棒的头盔，外观好看时尚，大小正合适，安装也比较简单，配戴舒适，茶色镜片，夏天烈日下遮光性很好，再也不怕晒了，后面还带着反光条，晚上骑车也很安全。下雨天和雨衣绝配，遮风挡雨防尘效果也好。非常满意的一次购物。,5,2021-08-18 12:42:25
17998488086,头盔还可以，挺好看的，对于我有点小，还可以，我老婆带着正好,5,2022-09-01 18:17:43
17706289058,很实用很酷的一款摩托车头盔，设计很时尚，黑色很纯正，顶部有透气孔，后部有反射片，面罩调节很方便，尺寸大小可自由调节，设计整体上简约大气！,5,2022-06-27 20:18:20
17518172283,不容易啊，一个头盔因为疫情等了两个月零五天才收到，拿回来试了试马马虎虎还行，感觉帽子有点小，要不然就是我头有点大，碰到疫情也没办法，只能理解一下了,5,2022-05-21 09:48:17
15838922070,助动车带头盔的新规**后，第一时间就买来给孩子带上、试用了一段时间才来评价。带着挺合适的，透气不闷，图案也是孩子喜欢的。不错，五星好评！,5,2021-06-20 13:13:04
19043456858,之前买的电动车送了一个头盔，质量真的是太差了，所以买了这款头盔，颜色比较好看，质量也很不错，戴上很合适，商家态度也很好，物流很快，好评！,5,2023-04-22 06:12:54
17555247749,骑乘电动需要佩戴安全头盔，在京东上左挑右选选择此防护帽，材质是工程塑料、尺寸大小合适，60cm，做工质量有保障，而且价格挺实惠，值得入手购买。,5,2022-05-29 21:03:45
18239191298,收到货，第一时间拆包装，感觉质量还是比较好的，与卖家描述的还是一致的，非常满意，发货速度比较快，物流公司服务态度很好，运送速度很快，总的来说这次是很满意的一次购物，,5,2022-10-19 21:45:21
17830196255,终于收到我所需要的宝贝了，东西很好物美价廉，无论是店家的态度还是物流我都非常的满意，客服很专业热情，有问必答，会很细心的解答。,5,2022-07-26 17:21:05
17400632247,坚固实用，款型耐看，手感不错。,5,2022-04-23 00:57:26
18518052858,款式特别好看，质量特别好。,5,2022-12-12 17:49:58
19096566380,还行，骑车戴头盔，安全你我他,5,2023-05-09 17:41:47
17749479421,头盔收到，质量感觉不错，做工比较好，涉及的比较炫酷，半盔，有透气孔，适合夏天带，前边有大镜片可以遮挡强光，松紧可以调节，大脑袋也带着没问题，比较满意。,5,2022-07-07 14:58:53
17623876199,这款头盔带起来帅氣，很漂亮我很喜歡。,5,2022-06-12 20:24:47
16483962228,头盔好看，价格实惠，用了一段时间，再来评价，个人觉得头盔非常帅气,5,2021-10-19 09:59:12
17571105336,产品的实物与图片描述的情况完全一样！产品的材质和制作工艺无瑕疵，没有刺激的气味！产品的设计符合国家3c安全标准，透气性好，散热强，保护性好。,5,2022-06-02 12:22:31
16122384926,头盔外观设计漂亮，摸上去很有质感。头顶油设计透风的，夏天骑应该凉快的。主要是卡扣的带子很结实，这个很重要，安全第一！！！,5,2021-08-12 10:23:55
19084440181,还是带上头盔比较安全 警察叔叔也经常查 一次很好的购物体验，服务周到，物流快速，配送也很周到，态度也很好，物有所值啊，果断好评！,5,2023-05-05 15:15:26
18190029705,头盔质量很好，做工精细，戴着舒服，很满意。,5,2022-10-09 22:49:22
19078645554,大小合适，做工精良，出口品质，最满意的一次淘货，很喜欢，下次会再来！,5,2023-05-03 16:19:56
17820703864,很棒的一款头盔，戴着的时候我以为我可以接受所有的一切了，太棒了，戴着十分舒服，耳朵也好，不拉耳朵，特别棒，给人很酷的感觉。，,5,2022-07-24 18:22:19
17744906612,头盔收到一段时间了，也戴了一段时间，男女通用，刚刚好，外观也挺时尚，小巧秀气，男的戴也很合适，主要是价格也很实惠，不错，值得购买,5,2022-07-06 12:59:03
18880825274,给俺的小电动车穿上衣服了&hellip;还蛮合身滴，主要是材质不错，正好这几天下雨了，看到防雨的效果也不错，也比较高端大气，可以高兴滴放心使用了，哈哈,5,2023-03-10 17:29:18
17700459446,头盔质量非常好，款式也好看，出门在外，安全最重要，头盔这种东西一定不能图便宜，选择质量可靠的产品很重要，总之很满意，有需要还会再来,5,2022-06-26 16:41:23
18497580974,太棒了，物超所值，非常棒,5,2022-12-09 00:56:53
17820709665,舌根十分必要的时候就可以接受了，太棒了我真的很喜欢这个，带着不紧耳朵，感觉我已经开始准备好迎接夏天到来啦，戴着很酷，有感觉,5,2022-07-24 18:20:44
15634798318,不错，,5,2021-05-05 07:54:35
18385298694,突出了一个小东西那个镜子就是上不去，手都扣出血了。,5,2022-11-14 09:24:55
18420790073,质量非常不错，美观，很喜欢。,5,2022-11-20 23:19:11
17767701767,头盔样式很好看，奶白色，男女都可以戴，感觉也挺结实，但不重，戴在头上很轻便，内部头套可调整大小，适合各种头型的人，挺不错的。,5,2022-07-12 07:28:11
17756117764,头盔已经收到，质量来说还是相当不错的。手感和质感也很不错。戴上去感觉也很好。宽松一点，头部内卡的也没有不适感，整体感觉很好。,5,2022-07-09 09:58:38
18312689115,外形挺酷的，不知道保护作用怎哦样,5,2022-11-01 15:14:04
18048441053,头盔收到了，非常惊艳质量很好，颜值也高，买之前看评论好才下手的，果然没有失望喜欢?，以后有需要会再来的。,5,2022-09-11 18:13:44
18838283856,"是理想中的产品，质量不错，物流也很快，值得点赞
头盔很好看，戴着很舒服，也很时尚，很喜欢。
物流很快，昨天下单，今天就收到了，还没用，先给好评！",5,2023-02-28 16:31:39
19038653722,看着质量挺好的 看着很重 但是重量是特别轻 戴在身上比较舒服 就是现在一看降价了几块钱 一共买两个 给家人戴 骑车应该不会被查了,5,2023-04-20 13:23:29
17768470961,头盔质量非常不错，性价比非常高，外观也蛮好看的。从下单到收到快递比预想的快，买来骑电动车，佩戴还蛮舒服，也比较方便，好评！,5,2022-07-12 11:12:08
18556060359,口味爆赞，包装干净，配送及时！值得推荐,5,2022-12-17 16:12:12
18171131589,材质可以，比较厚实，很结实，颜色也很正,5,2022-10-06 09:13:19
17789902243,此用户未填写评价内容,5,2022-07-17 12:49:51
16123666463,特意带了几天才来评价，质量真的很好，带上酷酷的，很拉风，物流也非常快，包装完整，关键是在京东上购买，可以用京豆抵扣，真的很实惠。好评！,5,2021-08-12 14:29:45
17644903204,安装方便，质量不错，有点酷。,5,2022-06-16 21:25:31
17602543245,帽子很不错，客服也很nice，第一次发错了颜色，联系过后立马就重新发了,5,2022-06-08 16:17:47
18400827889,头盔质量不错，3c认证的，需要的话还会回购的。,5,2022-11-16 20:31:20
18116593434,头盔收到了，挺好看的，戴起来也很方便。在京东买东西，速度很快,5,2022-09-25 14:48:17
15974255154,第一次买头盔，实物和图片一致，带在头上感觉很好，很紧，很扎实,5,2021-07-12 19:17:42
17524665331,怎么说呢，颜值是没的说。我们这边是不是太热的原因，我觉得这款只适合春秋用，夏天戴太热了。做工还行，就是稍稍有点味道，放一段时间就好了。,5,2022-05-22 18:47:38
18941759696,第一次购买电动车头盔，不知道这个品牌怎么样，安全性能可靠性高不高，明天开始使用，颜色还是想象中的那么好，喜欢黑色素调，期待着好的效果。,5,2023-03-25 21:17:55
18208012443,一如既往的支持京东 喜欢 质量很好,5,2022-10-14 08:17:30
17926952386,"从下单到到货很快！
挑了几家，对比了最后选择这个，喜欢这红色！
头围可调节，使用很方便的！
选择短镜的电动车上使用，已介绍给邻居。",5,2022-08-18 10:12:48
17513427079,头盔挺好看，媳妇挺喜欢，买的3C认证款，质量有保障，戴上挺舒服！价格实惠！黑色镜夏天遮挡阳光，也可以单独再买个白色透明镜替换！很满意！,5,2022-05-19 23:20:04
16460615040,头盔是保护头部的装具，是军人训练、作战时戴的帽子，是人们交通中不可或缺的工具。它多呈半圆形，主要由外壳、衬里和悬挂装置三部分组成。外壳分别用特种钢、玻璃钢、增强塑料、皮革、尼龙等材料制作，以抵御弹头、弹片和其他打击物对头部的伤害。这个还好,5,2021-10-14 15:39:53
18464161615,电动车头盔男四季防晒防雨电瓶车头盔女士夏季哈雷头盔轻便式半覆式安全帽四季通用半盔防晒夏天灰色黑茶中均码不错的一款头盔，算得上一款物美廉价，做工不错，款式较为新颖的头盔，戴着较为舒服，黑色是我喜欢的色系。,5,2022-12-01 21:33:37
18945213179,第二次买你家的了，第一次要不是因为偷了我能用到我的小毛驴报废(??益?),5,2023-03-26 20:01:36
17716569191,一次买了两个，这个颜色很漂亮，做工精细，扣带结实而且设计合理，帽子的材质很厚实，物流很快，包装很好，客服服务很热情，很满意,5,2022-06-29 23:38:50
17840860999,外观好看，质量不错，而且自带的墨镜十分好用，十分推荐。,5,2022-07-28 21:02:58
18220835942,脑后不是圆形那种，但是有分量，证明质量不错，买了两个,5,2022-10-16 16:05:11
17739726520,此用户未填写评价内容,5,2022-07-05 09:59:31
18997074830,东西收到，很满意！！京东平台真的是超级好的卖家，解答疑问不厌其烦，细致认真，关键是东西好，而且货物发得超快，包装仔细，值得信赖！,5,2023-04-07 12:21:52
18937328765,精挑细选很久?，最后决定买这一款?，到货后果然没有让我失望，实物很漂亮?，做工很精细?，特别满意?，可真不错，比那些要好多了,5,2023-03-24 15:05:09
19052440213,宝贝收到啦，实物真的好看，价格非常实惠，强烈推荐这款，超级喜欢,5,2023-04-24 16:47:59
18407466948,质量非常好吧，很有质感,5,2022-11-18 07:42:05
18473653841,让我们先说说商品的质量：产品总体上是好的，包装很紧。让我们来谈谈商家服务：喜欢它。最后，快递：快递非常快。毕竟，廉价商品更真实。我希望商店能提供更多的~，及时通知老客户，并促进回购。祝你生意兴隆。,5,2022-12-04 12:25:43
17936936498,做工非常好，老板人也不错，值得信赖，二次购买。,5,2022-08-20 12:51:51
17776400156,不错，抗撞击，保护了孩子！建议面罩用软质材料，不容易碎！,5,2022-07-14 11:05:19
18743822782,不错！性价比超高的一款头盔。外型也比较好看，坚固。内部的话看着得质量较好。商家还细心的送了三片反光条。赞！,5,2023-02-02 19:31:54
19079200796,头盔质量杠杠的，戴着很舒服透气性很好，很喜欢很轻巧不重 价格实惠喜欢的快去入手,5,2023-05-03 19:22:16
17806147609,非常好用，颜色漂亮，戴起来舒服，尤其是后面有反光板 ，灯光照射下可以被发现，起到反光警示作用，前挡风遮雨板非常方便拆卸，物美价廉，经济实惠，活动买的价格美丽，支持京东商城，支持国货精品店，谢谢！,5,2022-07-21 10:03:19
17789177153,头盔买来第二天就戴上了，质量不错，儿子说很飒,5,2022-07-17 10:13:20
16094958394,物流速度很快，也是我需要的那种款式，戴上感觉挺舒服的，一点也不闷，感觉还不错，大小正合适，总之很满意的一次购物,5,2021-08-05 19:40:11
19010809615,还行吧，夏天到了，下雨比较多，少不了伞，常备着，这个价格相对优惠点，还行啊，这个价格也算合理吧，有用没用的，头盔市，必须要带,5,2023-04-11 09:30:21
18899730982,?已经多次购买了，家庭必备，购买价格实惠，送货速度很快，?包装也很精美,5,2023-03-15 09:01:39
19066497518,头盔很漂亮，戴在头上也不重，但是戴眼镜的话，前面的面板有可能会不方便拉下来，只能不用，总的来说，还不错，现在新的条例一出，不戴头盔要罚款。,5,2023-04-29 09:44:23
15750353867,已经收到了，用了好几次了，还不错，后面的有点短，夏天会比较晒一些，外出需要穿件防晒衣带帽子的可以护下脖子，材质做工也不错?,5,2021-06-02 16:55:50
17875798889,我听歌听了三年，几十块钱的会员我开了三年，房子开没了，家被我开垮了，现在好不容易有了好歌，你们非说他搞黄色，他搞不搞黄色我能不知道吗，这歌才这么点播放量，黄贩子根本不赚钱,5,2022-08-05 18:29:38
18825328086,质量还是不错，就是挡风面板设计缺陷，有个凹槽，戴在头上眼睛不能聚焦，会散光。,5,2023-02-25 09:40:30
